Column1,pred,actual,Column2,Column3,B,R,bb,rb,Column4,,
451,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
452,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
453,1,0,FALSE,0.53,1.65,0.53,0.00,-100.00,0.53,,
454,1,1,TRUE,1.05,0.8,1.05,0.00,105.00,1.05,,
455,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
456,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
457,0,0,TRUE,0.38,0.377358491,2.25,37.74,0.00,0.38,,
458,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
459,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
460,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
462,1,1,TRUE,0.50,1.7,0.50,0.00,50.00,0.50,,
463,0,0,TRUE,0.50,0.5,1.70,50.00,0.00,0.50,,
464,1,1,TRUE,0.38,2.2,0.38,0.00,38.46,0.38,,
465,1,0,FALSE,1.55,0.571428571,1.55,0.00,-100.00,1.55,,
466,0,1,FALSE,0.45,0.454545455,1.80,-100.00,0.00,0.45,,
467,1,1,TRUE,0.45,1.8,0.45,0.00,45.45,0.45,,
468,1,0,FALSE,1.05,0.8,1.05,0.00,-100.00,1.05,,
469,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
471,1,1,TRUE,0.23,3.45,0.23,0.00,23.26,0.23,,
472,1,1,TRUE,0.29,2.9,0.29,0.00,28.57,0.29,,
473,1,1,TRUE,0.26,3.15,0.26,0.00,26.32,0.26,,
474,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
475,1,1,TRUE,0.29,2.9,0.29,0.00,28.57,0.29,,
476,1,1,TRUE,0.24,3.35,0.238095238,0.00,23.81,0.24,,
477,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
478,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
479,1,0,FALSE,0.45,1.8,0.45,0.00,-100.00,0.45,,
480,1,0,FALSE,0.43,1.95,0.425531915,0.00,-100.00,0.43,,
481,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
482,1,1,TRUE,0.54,1.6,0.54,0.00,54.05,0.54,,
483,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
484,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
485,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
486,0,0,TRUE,0.26,0.263157895,3.15,26.32,0.00,0.26,,
487,0,0,TRUE,0.43,0.434782609,1.9,43.48,0.00,0.43,,
488,1,0,FALSE,0.39,2.15,0.39,0.00,-100.00,0.39,,
489,1,1,TRUE,0.28,3,0.28,0.00,27.78,0.28,,
490,1,1,TRUE,0.15,4.85,0.15,0.00,14.93,0.15,,
491,1,1,TRUE,0.28,3,0.28,0.00,27.78,0.28,,
492,0,1,FALSE,0.45,0.454545455,1.80,-100.00,0.00,0.45,,
494,0,0,TRUE,0.26,0.263157895,3.15,26.32,0.00,0.26,,
495,0,0,TRUE,0.31,0.3125,2.60,31.25,0.00,0.31,,
497,1,1,TRUE,0.50,1.7,0.50,0.00,50.00,0.50,,
499,1,1,TRUE,0.18,4.8,0.175438597,0.00,17.54,0.18,,
500,1,0,FALSE,0.18,4.35,0.175438597,0.00,-100.00,0.18,,
501,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
502,1,0,FALSE,0.43,1.95,0.425531915,0.00,-100.00,0.43,,
503,0,1,FALSE,0.65,0.64516129,1.35,-100.00,0.00,0.65,,
504,1,1,TRUE,0.57,1.55,0.57,0.00,57.14,0.57,,
506,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
507,1,1,TRUE,0.83,1,0.83,0.00,83.33,0.83,,
508,1,0,FALSE,0.29,2.85,0.289855073,0.00,-100.00,0.29,,
510,0,0,TRUE,0.74,0.740740741,1.15,74.07,0.00,0.74,,
511,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
512,0,0,TRUE,0.59,0.588235294,1.50,58.82,0.00,0.59,,
513,1,1,TRUE,0.13,5.5,0.13,0.00,12.50,0.13,,
514,0,0,TRUE,0.41,0.408163265,2.05,40.82,0.00,0.41,,
515,0,1,FALSE,0.83,0.833333333,1.00,-100.00,0.00,0.83,,
517,0,1,FALSE,0.59,0.588235294,1.50,-100.00,0.00,0.59,,
518,1,1,TRUE,0.45,1.8,0.45,0.00,45.45,0.45,,
519,1,1,TRUE,0.45,1.8,0.45,0.00,45.45,0.45,,
520,1,1,TRUE,0.63,1.4,0.63,0.00,62.50,0.63,,
521,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
522,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
523,1,0,FALSE,0.45,1.8,0.45,0.00,-100.00,0.45,,
524,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
525,1,1,TRUE,0.95,0.952380952,0.952380952,0.00,95.24,0.95,,
527,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
528,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
529,1,0,FALSE,1.05,0.8,1.05,0.00,-100.00,1.05,,
530,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
531,0,1,FALSE,0.57,0.571428571,1.55,-100.00,0.00,0.57,,
532,1,1,TRUE,0.87,0.952380952,0.87,0.00,86.96,0.87,,
533,0,1,FALSE,0.74,0.740740741,1.15,-100.00,0.00,0.74,,
534,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
535,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
536,1,1,TRUE,0.54,1.6,0.54,0.00,54.05,0.54,,
537,0,1,FALSE,0.59,0.588235294,1.50,-100.00,0.00,0.59,,
539,1,1,TRUE,0.30,2.75,0.30,0.00,29.85,0.30,,
540,1,1,TRUE,0.26,3.15,0.26,0.00,26.32,0.26,,
541,1,1,TRUE,0.30,2.75,0.30,0.00,29.85,0.30,,
542,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
543,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
544,0,0,TRUE,0.53,0.52631579,1.65,52.63,0.00,0.53,,
546,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
547,1,0,FALSE,0.71,1.2,0.714285714,0.00,-100.00,0.71,,
548,1,1,TRUE,0.67,1.3,0.67,0.00,66.67,0.67,,
549,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
550,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
552,0,0,TRUE,0.26,0.263157895,3.15,26.32,0.00,0.26,,
553,1,0,FALSE,0.59,1.5,0.59,0.00,-100.00,0.59,,
554,1,1,TRUE,0.26,3.2,0.26,0.00,25.64,0.26,,
555,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
556,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
557,1,1,TRUE,0.63,1.4,0.63,0.00,62.50,0.63,,
558,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
559,0,1,FALSE,0.45,0.454545455,1.80,-100.00,0.00,0.45,,
560,1,1,TRUE,0.18,4.25,0.18,0.00,18.18,0.18,,
562,1,1,TRUE,0.22,3.65,0.22,0.00,21.74,0.22,,
563,1,1,TRUE,0.11,6.1,0.11,0.00,10.87,0.11,,
564,1,0,FALSE,0.42,2,0.416666667,0.00,-100.00,0.42,,
565,1,0,FALSE,0.80,1.05,0.80,0.00,-100.00,0.80,,
566,1,1,TRUE,0.44,1.85,0.444444444,0.00,44.44,0.44,,
567,1,1,TRUE,0.59,1.3,0.59,0.00,58.82,0.59,,
568,1,0,FALSE,0.29,2.85,0.289855073,0.00,-100.00,0.29,,
569,0,1,FALSE,0.31,0.3125,2.60,-100.00,0.00,0.31,,
570,1,0,FALSE,0.76,1.12,0.76,0.00,-100.00,0.76,,
571,1,0,FALSE,0.80,1.05,0.80,0.00,-100.00,0.80,,
573,1,0,FALSE,0.48,1.75,0.476190476,0.00,-100.00,0.48,,
575,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
576,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
577,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
579,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
580,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
581,1,1,TRUE,0.21,3.75,0.21,0.00,21.28,0.21,,
582,1,0,FALSE,0.63,1.4,0.63,0.00,-100.00,0.63,,
583,0,1,FALSE,0.83,0.833333333,1.00,-100.00,0.00,0.83,,
584,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
585,0,0,TRUE,0.36,0.357142857,2.40,35.71,0.00,0.36,,
586,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
588,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
589,1,0,FALSE,0.61,1.45,0.61,0.00,-100.00,0.61,,
590,0,0,TRUE,0.36,0.363636364,2.35,36.36,0.00,0.36,,
591,0,1,FALSE,0.63,0.625,1.4,-100.00,0.00,0.63,,
594,0,0,TRUE,0.53,0.52631579,1.65,52.63,0.00,0.53,,
595,1,0,FALSE,0.59,1.5,0.59,0.00,-100.00,0.59,,
597,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
598,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
599,1,0,FALSE,0.50,1.7,0.50,0.00,-100.00,0.50,,
600,0,1,FALSE,0.39,0.392156863,2.15,-100.00,0.00,0.39,,
601,1,1,TRUE,0.54,1.6,0.54,0.00,54.05,0.54,,
602,1,1,TRUE,0.91,0.909090909,0.91,0.00,90.91,0.91,,
603,0,0,TRUE,0.59,0.588235294,1.50,58.82,0.00,0.59,,
604,1,0,FALSE,1.25,0.689655172,1.25,0.00,-100.00,1.25,,
608,1,1,TRUE,0.83,1,0.83,0.00,83.33,0.83,,
610,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
611,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
612,1,1,TRUE,0.26,3.15,0.26,0.00,26.32,0.26,,
616,1,0,FALSE,0.65,1.35,0.65,0.00,-100.00,0.65,,
617,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
619,1,0,FALSE,0.77,1.1,0.77,0.00,-100.00,0.77,,
620,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
621,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
622,0,0,TRUE,0.54,0.540540541,1.60,54.05,0.00,0.54,,
623,1,1,TRUE,0.87,0.952380952,0.87,0.00,86.96,0.87,,
629,1,0,FALSE,0.77,1.1,0.77,0.00,-100.00,0.77,,
630,0,1,FALSE,0.63,0.625,1.45,-100.00,0.00,0.63,,
632,0,0,TRUE,0.71,0.714285714,1.20,71.43,0.00,0.71,,
633,1,1,TRUE,1.25,0.689655172,1.25,0.00,125.00,1.25,,
634,1,1,TRUE,0.19,4.15,0.190476191,0.00,19.05,0.19,,
635,1,0,FALSE,0.69,1.25,0.69,0.00,-100.00,0.69,,
636,1,1,TRUE,0.67,1.3,0.67,0.00,66.67,0.67,,
637,1,0,FALSE,0.95,0.869565217,0.952380952,0.00,-100.00,0.95,,
639,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
640,1,0,FALSE,1.00,0.833333333,1.00,0.00,-100.00,1.00,,
641,1,0,FALSE,0.34,2.45,0.34,0.00,-100.00,0.34,,
642,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
643,1,0,FALSE,0.36,2.35,0.36,0.00,-100.00,0.36,,
644,1,1,TRUE,0.17,4.5,0.166666667,0.00,16.67,0.17,,
645,1,0,FALSE,0.95,0.869565217,0.952380952,0.00,-100.00,0.95,,
647,1,0,FALSE,0.34,2.45,0.34,0.00,-100.00,0.34,,
649,1,0,FALSE,0.77,1.1,0.77,0.00,-100.00,0.77,,
650,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
652,1,0,FALSE,0.65,1.35,0.65,0.00,-100.00,0.65,,
653,1,0,FALSE,0.23,3.45,0.23,0.00,-100.00,0.23,,
654,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
655,1,1,TRUE,0.43,1.95,0.425531915,0.00,42.55,0.43,,
656,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
657,0,0,TRUE,0.74,0.740740741,1.15,74.07,0.00,0.74,,
658,1,0,FALSE,0.30,2.7,0.30,0.00,-100.00,0.30,,
659,0,0,TRUE,0.71,0.714285714,1.20,71.43,0.00,0.71,,
662,0,1,FALSE,0.25,0.25,3.25,-100.00,0.00,0.25,,
663,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
664,0,1,FALSE,3.35,3.35,0.238095238,-100.00,0.00,3.35,,
666,1,1,TRUE,0.45,1.8,0.45,0.00,45.45,0.45,,
667,1,1,TRUE,0.36,2.4,0.36,0.00,35.71,0.36,,
668,1,0,FALSE,0.44,1.85,0.444444444,0.00,-100.00,0.44,,
669,0,0,TRUE,0.40,0.4,2.10,40.00,0.00,0.40,,
671,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
673,1,1,TRUE,0.43,1.95,0.425531915,0.00,42.55,0.43,,
675,1,1,TRUE,0.14,5,0.14,0.00,14.29,0.14,,
676,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
677,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
678,1,1,TRUE,1.00,0.833333333,1.00,0.00,100.00,1.00,,
679,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
680,0,1,FALSE,0.57,0.571428571,1.55,-100.00,0.00,0.57,,
681,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
683,0,1,FALSE,0.67,0.666666667,1.30,-100.00,0.00,0.67,,
684,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
685,1,1,TRUE,0.57,1.55,0.57,0.00,57.14,0.57,,
686,1,1,TRUE,0.34,2.45,0.34,0.00,34.48,0.34,,
687,1,0,FALSE,0.69,1.25,0.69,0.00,-100.00,0.69,,
688,1,1,TRUE,0.57,1.55,0.57,0.00,57.14,0.57,,
689,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
690,1,1,TRUE,0.40,2.1,0.40,0.00,40.00,0.40,,
691,1,1,TRUE,0.27,3.1,0.27,0.00,27.03,0.27,,
693,1,1,TRUE,0.71,1.2,0.714285714,0.00,71.43,0.71,,
694,1,1,TRUE,0.50,1.7,0.50,0.00,50.00,0.50,,
695,0,1,FALSE,0.50,0.5,1.70,-100.00,0.00,0.50,,
698,0,1,FALSE,0.54,0.540540541,1.60,-100.00,0.00,0.54,,
700,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
701,0,1,FALSE,0.67,0.666666667,1.30,-100.00,0.00,0.67,,
702,0,0,TRUE,0.59,0.588235294,1.50,58.82,0.00,0.59,,
703,1,1,TRUE,1.35,0.64516129,1.35,0.00,135.00,1.35,,
704,0,0,TRUE,0.69,0.689655172,1.25,68.97,0.00,0.69,,
705,0,1,FALSE,0.63,0.625,1.4,-100.00,0.00,0.63,,
707,0,0,TRUE,0.54,0.540540541,1.60,54.05,0.00,0.54,,
709,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
711,0,0,TRUE,0.53,0.52631579,1.65,52.63,0.00,0.53,,
712,0,0,TRUE,0.50,0.5,1.70,50.00,0.00,0.50,,
713,0,0,TRUE,0.42,0.416666667,2.00,41.67,0.00,0.42,,
714,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
716,1,1,TRUE,0.33,2.75,0.33,0.00,32.79,0.33,,
717,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
718,1,1,TRUE,1.10,0.833333333,1.10,0.00,110.00,1.10,,
719,0,0,TRUE,0.45,0.454545455,2.00,45.45,0.00,0.45,,
720,0,1,FALSE,0.12,0.120481928,6.55,-100.00,0.00,0.12,,
721,0,0,TRUE,0.74,0.740740741,1.25,74.07,0.00,0.74,,
722,0,1,FALSE,0.31,0.3125,2.90,-100.00,0.00,0.31,,
723,1,1,TRUE,0.87,1.05,0.87,0.00,86.96,0.87,,
724,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
725,0,1,FALSE,0.74,0.740740741,1.25,-100.00,0.00,0.74,,
726,1,1,TRUE,0.95,0.952380952,0.952380952,0.00,95.24,0.95,,
727,1,1,TRUE,0.65,1.35,0.65,0.00,64.52,0.65,,
728,1,0,FALSE,0.50,1.7,0.50,0.00,-100.00,0.50,,
729,1,1,TRUE,0.87,0.952380952,0.87,0.00,86.96,0.87,,
732,0,1,FALSE,0.57,0.571428571,1.55,-100.00,0.00,0.57,,
734,0,0,TRUE,0.54,0.540540541,1.60,54.05,0.00,0.54,,
736,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
738,1,0,FALSE,0.91,0.909090909,0.91,0.00,-100.00,0.91,,
741,1,0,FALSE,0.42,2,0.416666667,0.00,-100.00,0.42,,
744,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
745,1,1,TRUE,0.30,2.7,0.30,0.00,30.30,0.30,,
746,1,1,TRUE,0.41,2.05,0.408163265,0.00,40.82,0.41,,
747,1,0,FALSE,0.69,1.25,0.69,0.00,-100.00,0.69,,
748,1,0,FALSE,0.38,2.25,0.38,0.00,-100.00,0.38,,
749,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
750,1,0,FALSE,0.95,0.869565217,0.952380952,0.00,-100.00,0.95,,
751,1,0,FALSE,0.67,1.3,0.67,0.00,-100.00,0.67,,
752,1,1,TRUE,0.63,1.4,0.63,0.00,62.50,0.63,,
753,1,1,TRUE,0.26,3.2,0.26,0.00,25.64,0.26,,
755,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
758,1,1,TRUE,0.65,1.35,0.65,0.00,64.52,0.65,,
759,1,0,FALSE,0.74,1.15,0.74,0.00,-100.00,0.74,,
760,1,1,TRUE,0.43,1.95,0.425531915,0.00,42.55,0.43,,
761,1,1,TRUE,0.38,2.2,0.38,0.00,38.46,0.38,,
763,0,0,TRUE,0.66,0.662251656,1.29,66.23,0.00,0.66,,
764,0,1,FALSE,0.57,0.571428571,1.45,-100.00,0.00,0.57,,
765,1,0,FALSE,0.36,2.2,0.36,0.00,-100.00,0.36,,
767,1,1,TRUE,0.72,1.05,0.724637681,0.00,72.46,0.72,,
768,1,1,TRUE,0.36,2,0.36,0.00,36.36,0.36,,
769,1,1,TRUE,0.16,4.84,0.16,0.00,15.60,0.16,,
770,1,1,TRUE,0.36,2,0.36,0.00,36.36,0.36,,
773,1,1,TRUE,0.66,1.29,0.66,0.00,66.23,0.66,,
774,1,0,FALSE,0.33,2.34,0.33,0.00,-100.00,0.33,,
775,0,1,FALSE,0.65,0.649350649,1.26,-100.00,0.00,0.65,,
776,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
777,1,0,FALSE,0.50,1.7,0.50,0.00,-100.00,0.50,,
779,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
780,1,1,TRUE,0.21,3.75,0.21,0.00,21.28,0.21,,
781,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
782,1,0,FALSE,0.42,2,0.416666667,0.00,-100.00,0.42,,
783,1,0,FALSE,0.87,0.952380952,0.87,0.00,-100.00,0.87,,
784,1,1,TRUE,0.28,2.95,0.28,0.00,28.17,0.28,,
785,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
786,0,1,FALSE,0.63,0.625,1.4,-100.00,0.00,0.63,,
787,0,1,FALSE,0.44,0.444444444,1.85,-100.00,0.00,0.44,,
789,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
790,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
792,1,1,TRUE,0.69,1.25,0.69,0.00,68.97,0.69,,
793,0,0,TRUE,0.38,0.377358491,2.25,37.74,0.00,0.38,,
794,1,1,TRUE,0.31,2.6,0.31,0.00,31.25,0.31,,
795,1,1,TRUE,1.10,0.769230769,1.10,0.00,110.00,1.10,,
796,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
797,0,1,FALSE,0.39,0.392156863,2.15,-100.00,0.00,0.39,,
800,1,1,TRUE,0.09,7,0.09,0.00,9.09,0.09,,
801,1,1,TRUE,0.48,1.75,0.476190476,0.00,47.62,0.48,,
802,0,0,TRUE,0.28,0.277777778,3.00,27.78,0.00,0.28,,
804,1,1,TRUE,0.13,5.25,0.13,0.00,13.33,0.13,,
806,1,0,FALSE,1.05,0.8,1.05,0.00,-100.00,1.05,,
807,0,0,TRUE,0.57,0.571428571,1.55,57.14,0.00,0.57,,
809,1,0,FALSE,0.59,1.5,0.59,0.00,-100.00,0.59,,
810,1,1,TRUE,0.65,1.35,0.65,0.00,64.52,0.65,,
811,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
812,1,0,FALSE,0.31,2.6,0.31,0.00,-100.00,0.31,,
813,0,0,TRUE,0.39,0.392156863,2.15,39.22,0.00,0.39,,
814,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
815,1,0,FALSE,0.61,1.45,0.61,0.00,-100.00,0.61,,
816,0,1,FALSE,0.77,0.769230769,1.10,-100.00,0.00,0.77,,
818,1,0,FALSE,0.25,3.25,0.25,0.00,-100.00,0.25,,
819,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
820,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
821,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
823,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
824,0,1,FALSE,0.67,0.666666667,1.30,-100.00,0.00,0.67,,
826,1,0,FALSE,0.45,1.8,0.45,0.00,-100.00,0.45,,
827,1,1,TRUE,0.09,7,0.09,0.00,9.09,0.09,,
829,1,1,TRUE,0.18,4.25,0.18,0.00,18.18,0.18,,
830,1,1,TRUE,0.38,2.2,0.38,0.00,38.46,0.38,,
832,1,0,FALSE,0.40,2.1,0.40,0.00,-100.00,0.40,,
833,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
834,1,0,FALSE,0.38,2.2,0.38,0.00,-100.00,0.38,,
835,0,1,FALSE,0.50,0.5,1.70,-100.00,0.00,0.50,,
836,1,1,TRUE,0.13,5.5,0.13,0.00,12.50,0.13,,
837,0,0,TRUE,0.71,0.714285714,1.20,71.43,0.00,0.71,,
839,1,0,FALSE,0.69,1.25,0.69,0.00,-100.00,0.69,,
840,1,0,FALSE,0.80,1.05,0.80,0.00,-100.00,0.80,,
841,1,1,TRUE,0.25,3.25,0.25,0.00,25.00,0.25,,
842,0,0,TRUE,0.80,0.8,1.05,80.00,0.00,0.80,,
843,1,1,TRUE,0.80,1.05,0.80,0.00,80.00,0.80,,
844,1,1,TRUE,0.74,1.15,0.74,0.00,74.07,0.74,,
845,0,0,TRUE,0.13,0.133333333,5.25,13.33,0.00,0.13,,
847,1,1,TRUE,0.09,7,0.09,0.00,9.09,0.09,,
848,1,0,FALSE,0.36,2.4,0.36,0.00,-100.00,0.36,,
850,1,1,TRUE,0.91,0.909090909,0.91,0.00,90.91,0.91,,
851,0,0,TRUE,0.54,0.540540541,1.60,54.05,0.00,0.54,,
853,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
854,0,0,TRUE,0.63,0.625,1.4,62.50,0.00,0.63,,
855,1,1,TRUE,0.14,5,0.14,0.00,14.29,0.14,,
856,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
857,1,1,TRUE,0.24,3.35,0.238095238,0.00,23.81,0.24,,
859,0,1,FALSE,0.74,0.740740741,1.15,-100.00,0.00,0.74,,
860,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
862,1,1,TRUE,0.34,2.45,0.34,0.00,34.48,0.34,,
863,1,0,FALSE,0.61,1.45,0.61,0.00,-100.00,0.61,,
864,1,1,TRUE,0.83,1,0.83,0.00,83.33,0.83,,
865,0,0,TRUE,1.35,1.35,0.65,135.00,0.00,1.35,,
866,1,1,TRUE,0.21,3.75,0.21,0.00,21.28,0.21,,
867,0,0,TRUE,0.43,0.434782609,1.9,43.48,0.00,0.43,,
868,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
869,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
872,1,1,TRUE,0.16,4.55,0.163934426,0.00,16.39,0.16,,
873,1,0,FALSE,0.67,1.3,0.67,0.00,-100.00,0.67,,
874,1,1,TRUE,0.41,2.05,0.408163265,0.00,40.82,0.41,,
875,1,1,TRUE,0.31,2.6,0.31,0.00,31.25,0.31,,
876,1,1,TRUE,0.33,2.5,0.333333333,0.00,33.33,0.33,,
877,0,1,FALSE,0.30,0.303030303,2.70,-100.00,0.00,0.30,,
878,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
879,1,1,TRUE,0.23,3.5,0.23,0.00,22.73,0.23,,
880,1,1,TRUE,0.91,0.909090909,0.91,0.00,90.91,0.91,,
881,1,1,TRUE,0.67,1.3,0.67,0.00,66.67,0.67,,
882,1,0,FALSE,0.74,1.15,0.74,0.00,-100.00,0.74,,
883,0,0,TRUE,0.45,0.454545455,1.80,45.45,0.00,0.45,,
884,0,1,FALSE,0.71,0.714285714,1.20,-100.00,0.00,0.71,,
885,1,0,FALSE,0.45,1.8,0.45,0.00,-100.00,0.45,,
887,1,0,FALSE,0.54,1.6,0.54,0.00,-100.00,0.54,,
888,0,0,TRUE,0.77,0.769230769,1.10,76.92,0.00,0.77,,
889,0,0,TRUE,0.74,0.740740741,1.15,74.07,0.00,0.74,,
890,1,0,FALSE,0.61,1.45,0.61,0.00,-100.00,0.61,,
891,0,0,TRUE,0.59,0.588235294,1.50,58.82,0.00,0.59,,
892,0,1,FALSE,0.77,0.769230769,1.10,-100.00,0.00,0.77,,
893,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
894,0,0,TRUE,0.65,0.64516129,1.35,64.52,0.00,0.65,,
896,0,0,TRUE,0.61,0.606060606,1.45,60.61,0.00,0.61,,
897,1,1,TRUE,0.53,1.65,0.53,0.00,52.63,0.53,,
898,1,0,FALSE,0.83,1,0.83,0.00,-100.00,0.83,,
899,0,0,TRUE,0.67,0.666666667,1.30,66.67,0.00,0.67,,
900,1,1,TRUE,1.30,0.666666667,1.30,0.00,130.00,1.30,,
901,1,0,FALSE,0.63,1.4,0.63,0.00,-100.00,0.63,,
905,0,0,TRUE,0.17,0.166666667,4.50,16.67,0.00,0.17,,
906,1,0,FALSE,0.80,1.05,0.80,0.00,-100.00,0.80,,
907,1,1,TRUE,0.44,1.85,0.444444444,0.00,44.44,0.44,,
908,1,0,FALSE,0.43,1.9,0.43,0.00,-100.00,0.43,,
910,1,1,TRUE,0.27,3.28,0.27,0.00,27.40,0.27,,
911,1,0,FALSE,0.23,3.45,0.23,0.00,-100.00,0.23,,
